filepath,caption
dataset/SMALL_images/train/COCO_train2014_000000078511.jpg,An old photo of a bunch of goats gathered together
dataset/SMALL_images/train/COCO_train2014_000000341947.jpg,Three individuals with two umbrellas standing next to each other.
dataset/SMALL_images/train/COCO_train2014_000000050827.jpg,Three plates that have a piece of pizza on each.
dataset/SMALL_images/train/COCO_train2014_000000250949.jpg,A man moves a cart of fresh bananas at an outdoor produce market.
dataset/SMALL_images/train/COCO_train2014_000000231963.jpg,two trains sitting on tracks next to each other
dataset/SMALL_images/train/COCO_train2014_000000311173.jpg,A woman putting a pot into the oven.
dataset/SMALL_images/train/COCO_train2014_000000578231.jpg,Adult cutting apple in half on cutting board in kitchen.
dataset/SMALL_images/train/COCO_train2014_000000391726.jpg,A tie with the picture of a deer on it sitting on a shirt.
dataset/SMALL_images/train/COCO_train2014_000000470839.jpg,Corner of a street with buildings next to a woman with a stroller.
dataset/SMALL_images/train/COCO_train2014_000000420300.jpg,A drying rack for dishes next to a kitchen sink.
dataset/SMALL_images/train/COCO_train2014_000000502116.jpg,"Two cops on horseback on a city street, with cars backed up behind them."
dataset/SMALL_images/train/COCO_train2014_000000106671.jpg,A group of kites in a cloudy sky.
dataset/SMALL_images/train/COCO_train2014_000000245873.jpg,a dog stared into the camera in front of a screen
dataset/SMALL_images/train/COCO_train2014_000000190798.jpg,A cat is on the toilet and drinking from it.
dataset/SMALL_images/train/COCO_train2014_000000254600.jpg,A scene of a show on a tv.
dataset/SMALL_images/train/COCO_train2014_000000079286.jpg,A baseball player at bat with a catcher and umpire behind him.
dataset/SMALL_images/train/COCO_train2014_000000063689.jpg,A skier on a hill in front of a mountain range looks back.
dataset/SMALL_images/train/COCO_train2014_000000246032.jpg,A giraffe sticking his head over a wire fence.
dataset/SMALL_images/train/COCO_train2014_000000246287.jpg,A jumbo jet on the runway waiting to take off.
dataset/SMALL_images/train/COCO_train2014_000000531137.jpg,A food with many different dishes of food on it
dataset/SMALL_images/train/COCO_train2014_000000500212.jpg,There is a pan with colored food in it
dataset/SMALL_images/train/COCO_train2014_000000490887.jpg,A motorcycle parked next to a sidewalk on the street.
dataset/SMALL_images/train/COCO_train2014_000000020644.jpg,The players scramble after a batter has hit the baseball.
dataset/SMALL_images/train/COCO_train2014_000000390581.jpg,A group of people at a party holding up shot glasses.
dataset/SMALL_images/train/COCO_train2014_000000080780.jpg,An airplane getting ready for flight at an airport.
dataset/SMALL_images/train/COCO_train2014_000000214252.jpg,A young boy sits on an old boat with a TV as he sorts through DVD's.
dataset/SMALL_images/train/COCO_train2014_000000456161.jpg,BABY IN PAJAMAS HOLDING A TOOTHBRUSH IN HIS MOUTH
dataset/SMALL_images/train/COCO_train2014_000000160137.jpg,a green street sign is in front of a tree
dataset/SMALL_images/train/COCO_train2014_000000430964.jpg,a woman wearing a red jacket is going down a small hill
dataset/SMALL_images/train/COCO_train2014_000000368845.jpg,a short passenger train sitting next to a platform
dataset/SMALL_images/train/COCO_train2014_000000169774.jpg,A dog is sitting at the front of a small boat as a speed boat passes.
dataset/SMALL_images/train/COCO_train2014_000000241208.jpg,A man hitting a baseball with a bat on a field.
dataset/SMALL_images/train/COCO_train2014_000000164339.jpg,A white sink sitting next to a toilet.
dataset/SMALL_images/train/COCO_train2014_000000382692.jpg,a blue beautiful motorbike placed outside a building
dataset/SMALL_images/train/COCO_train2014_000000151163.jpg,A man and woman sit on a bench overlooking the water.
dataset/SMALL_images/train/COCO_train2014_000000461484.jpg,a group of skiers are in a line and racing
dataset/SMALL_images/train/COCO_train2014_000000068420.jpg,A pole has one way signs and a stop sign.
dataset/SMALL_images/train/COCO_train2014_000000094260.jpg,A man standing up in front of doors with a folder in his hands.
dataset/SMALL_images/train/COCO_train2014_000000428117.jpg,young man standing in a room while other people sit.
dataset/SMALL_images/train/COCO_train2014_000000210697.jpg,Two elephants standing near a lot of trees.
dataset/SMALL_images/train/COCO_train2014_000000448431.jpg,a young boy about to take off his helmit after playing baseball.
dataset/SMALL_images/train/COCO_train2014_000000221663.jpg,An older woman wearing Mardi Gras beads displays her cellphone.
dataset/SMALL_images/train/COCO_train2014_000000172501.jpg,"A girl standing in the street, holding an umbrella at night."
dataset/SMALL_images/train/COCO_train2014_000000515431.jpg,guy sitting on toilet working on something while girl watches
dataset/SMALL_images/train/COCO_train2014_000000226583.jpg,A large clock tower on the side of a building.
dataset/SMALL_images/train/COCO_train2014_000000570280.jpg,a bathroom sink a kitchen sink and stove and a shower with a toilet
dataset/SMALL_images/train/COCO_train2014_000000149079.jpg,The view of a bathroom containing a pedestal sink and toilet.
dataset/SMALL_images/train/COCO_train2014_000000222027.jpg,A photo taken on a mass transit vehicle with people sitting on seats.
dataset/SMALL_images/train/COCO_train2014_000000402948.jpg,A man looking into a foggy mirror brushing his teeth
dataset/SMALL_images/train/COCO_train2014_000000375654.jpg,A pink room with a curio cabinet in the corner
dataset/SMALL_images/train/COCO_train2014_000000298112.jpg,A brown tie inside of a jacket with a white shirt.
dataset/SMALL_images/train/COCO_train2014_000000520100.jpg,A couple of yellow containers filled with rice and vegetables next to a clear container filled with even more vegetables.
dataset/SMALL_images/train/COCO_train2014_000000350361.jpg,Older person helping a young girl water ski
dataset/SMALL_images/train/COCO_train2014_000000570856.jpg,"Magazines, newspapers, and sports equipment hang on a wall."
dataset/SMALL_images/train/COCO_train2014_000000294778.jpg,A 4-way stop sign in front of a school.
dataset/SMALL_images/train/COCO_train2014_000000254410.jpg,A man and woman looking at a silver and black laptop.
dataset/SMALL_images/train/COCO_train2014_000000477420.jpg,A toilet in a fancy bathroom in gold colors.
dataset/SMALL_images/train/COCO_train2014_000000247190.jpg,A woman on an elephant with tusks in a forest
dataset/SMALL_images/train/COCO_train2014_000000387392.jpg,A group of people walking down a rain soaked street with umbrellas.
dataset/SMALL_images/train/COCO_train2014_000000012544.jpg,A bus traveling down the street next to a bunch of cars.
dataset/SMALL_images/train/COCO_train2014_000000573184.jpg,A large army looking helicopter landing at an airport.
dataset/SMALL_images/train/COCO_train2014_000000363120.jpg,Four guys are playing instruments by a fire.
dataset/SMALL_images/train/COCO_train2014_000000429620.jpg,A zebra on the plains with cattle in the background.
dataset/SMALL_images/train/COCO_train2014_000000325558.jpg,Multiple sliced bananas cooking on a round grill.
dataset/SMALL_images/train/COCO_train2014_000000172297.jpg,A hairless cow in front of a building.
dataset/SMALL_images/train/COCO_train2014_000000145212.jpg,Two polar bears are playing together in the snow.
dataset/SMALL_images/train/COCO_train2014_000000530377.jpg,An old stove covered in dirt and rust.
dataset/SMALL_images/train/COCO_train2014_000000137096.jpg,a controller a watch some books and a rug
dataset/SMALL_images/train/COCO_train2014_000000190805.jpg,The local marketplace has a nice variety of fruits and vegetables.
dataset/SMALL_images/train/COCO_train2014_000000320089.jpg,a black cat is sitting next to a black laptop
dataset/SMALL_images/train/COCO_train2014_000000359695.jpg,A hose is attached to a fire hydrant and a fire truck.
dataset/SMALL_images/train/COCO_train2014_000000023368.jpg,A group of giraffes are standing next to a tree behind a fence.
dataset/SMALL_images/train/COCO_train2014_000000135367.jpg,Two large giraffe standing on a wild brush covered field.
dataset/SMALL_images/train/COCO_train2014_000000163326.jpg,"Each of the girls is holding a baseball bat, and it looks as though they are trying to push the bats into the ground with 2 onlookers."
dataset/SMALL_images/train/COCO_train2014_000000312430.jpg,Tall orange vase sitting on a window sill.
dataset/SMALL_images/train/COCO_train2014_000000015704.jpg,a bath room with a toilet and a sink
dataset/SMALL_images/train/COCO_train2014_000000379317.jpg,A green bird perches on a branch near a building with iron window covers.
dataset/SMALL_images/train/COCO_train2014_000000046024.jpg,A cat taking a walk across the computer desk.
dataset/SMALL_images/train/COCO_train2014_000000382789.jpg,A man holding a frisbee in the field with grass
dataset/SMALL_images/train/COCO_train2014_000000557625.jpg,three surfers in wet suits catching good waves
dataset/SMALL_images/train/COCO_train2014_000000002886.jpg,THIS IS A LARGE PLATE OF FOOD WITH A GLASS OF WINE
dataset/SMALL_images/train/COCO_train2014_000000003365.jpg,A man riding a wave on a surfboard in the ocean.
dataset/SMALL_images/train/COCO_train2014_000000126714.jpg,A two people holding video game controllers; one standing in the foreground and the other sitting in the background.
dataset/SMALL_images/train/COCO_train2014_000000357071.jpg,Three men attempt to ski down a snow covered slope.
dataset/SMALL_images/train/COCO_train2014_000000369905.jpg,There are many goats walking by the building.
dataset/SMALL_images/train/COCO_train2014_000000259309.jpg,A person on a surfboard surfing in the ocean.
dataset/SMALL_images/train/COCO_train2014_000000433763.jpg,Two dogs sleeping on a semi made bed
dataset/SMALL_images/train/COCO_train2014_000000073196.jpg,A green vase filled with flowers on top of a table.
dataset/SMALL_images/train/COCO_train2014_000000453969.jpg,A plush toy elephant sitting next to a couch cushion.
dataset/SMALL_images/train/COCO_train2014_000000064750.jpg,A girl is on her surfboard out in the water.
dataset/SMALL_images/train/COCO_train2014_000000397724.jpg,A bathroom that's pink and white with black toilet seat
dataset/SMALL_images/train/COCO_train2014_000000402326.jpg,A beach with several people riding para sail chutes.
dataset/SMALL_images/train/COCO_train2014_000000152662.jpg,Two pieces of cheese pizza sit on a white plate.
dataset/SMALL_images/train/COCO_train2014_000000441599.jpg,Two giraffes standing in the grass next to some small trees.
dataset/SMALL_images/train/COCO_train2014_000000573795.jpg,Some snow skiers are by a large mountain.
dataset/SMALL_images/train/COCO_train2014_000000305686.jpg,"A little girl going down, a mountain on skis."
dataset/SMALL_images/train/COCO_train2014_000000257668.jpg,View from doorway and of door to small room with tiled floor and a toilet.
dataset/SMALL_images/train/COCO_train2014_000000481749.jpg,A dog catching a frisbee over a pool.
dataset/SMALL_images/train/COCO_train2014_000000425721.jpg,A display of ripe bananas at a farmers market.
dataset/SMALL_images/train/COCO_train2014_000000020962.jpg,Man biking on a trail stops to drink some water.
dataset/SMALL_images/train/COCO_train2014_000000123333.jpg,The elderly workman is sitting on the edge of the porch.
dataset/SMALL_images/train/COCO_train2014_000000495312.jpg,A man lifts a chihuahua out of a bowl.
dataset/SMALL_images/train/COCO_train2014_000000458541.jpg,A small clock tower at the corner of a street sign that has light bulbs on it.
dataset/SMALL_images/train/COCO_train2014_000000467817.jpg,A cat resting on a brown chair next to a blue wall.
dataset/SMALL_images/train/COCO_train2014_000000196510.jpg,A man walking by various bikes labeled for sale.
dataset/SMALL_images/train/COCO_train2014_000000494904.jpg,baseball player preparing for the next pitch in the batting cage
dataset/SMALL_images/train/COCO_train2014_000000205564.jpg,Two children struggle over a bat in their playroom.
dataset/SMALL_images/train/COCO_train2014_000000560632.jpg,Looking through a sewer opening at a man surfing on a yellow board.
